views,link_name,link,publ_time,topic
1371,Срок представления налоговой отчётности в Казахстане истекает 15 февраля,https://informburo.kz/novosti/srok-predstavleniya-nalogovoi-otcyotnosti-v-kazaxstane-istekaet-15-fevralya,"3 февраля 2023, 13:00",#назаметку
634,Судья в Колумбии использовал искусственный интеллект при вынесении решения по делу,https://informburo.kz/novosti/sudya-v-kolumbii-ispolzoval-iskusstvennyi-intellekt-pri-vynesenii-reseniya-po-delu,"3 февраля 2023, 12:18",#неонас
2730,"Снег, дождь, гололёд: какой будет погода в Казахстане в выходные",https://informburo.kz/novosti/sneg-dozd-gololyod-kakoi-budet-pogoda-v-kazaxstane-v-vyxodnye,"3 февраля 2023, 12:13",#назаметку
552,"Мужчина обещал алматинцам ипотечные квартиры, брал с них задаток и пропадал",https://informburo.kz/novosti/muzcina-obeshhal-almatincam-ipotecnye-kvartiry-bral-s-nix-zadatok-i-propadal,"3 февраля 2023, 11:53",#фото
31065,"Дело Нурлана Масимова попало к судье, который оказался дядей следователя",https://informburo.kz/novosti/delo-nurlana-masimova-popalo-k-sude-kotoryi-okazalsya-dyadei-sledovatelya,"3 февраля 2023, 11:47",#официально
1238,"""Я чувствую, как горят мои глаза"". В Таиланде уровень загрязнения воздуха превысил норму в 14 раз",https://informburo.kz/novosti/ya-cuvstvuyu-kak-goryat-moi-glaza-v-tailande-uroven-zagryazneniya-vozduxa-prevysil-normu-v-14-raz,"3 февраля 2023, 11:09",#неонас
3819,Теперь предприниматели могут сдавать налоговый отчёт в приложении Kaspi Pay,https://informburo.kz/novosti/teper-predprinimateli-mogut-sdavat-nalogovyi-otcyot-v-prilozenii-kaspi-pay,"3 февраля 2023, 10:48",Написать автору
2922,"Жительница Астаны сняла на видео огромную трещину в стене. В акимате ответили, что трещины нет",https://informburo.kz/novosti/zitelnica-astany-snyala-na-video-ogromnuyu-treshhinu-v-stene-v-akimate-otvetili-cto-treshhiny-net,"3 февраля 2023, 10:40",#видео
187,Фермеры столкнулись с неполадками на новом портале субсидирования,https://informburo.kz/novosti/fermery-stolknulis-s-nepoladkami-na-novom-portale-subsidirovaniya,"3 февраля 2023, 10:35",#назаметку
175,50 семей живут в аварийном доме в Кызылорде,https://informburo.kz/novosti/50-semei-zivut-v-avariinom-dome-v-kyzylorde,"3 февраля 2023, 10:28",#видео
3099,В Шымкенте стадион за 3 млрд тенге превратился в долгострой,https://informburo.kz/novosti/v-symkente-stadion-za-3-mlrd-tenge-prevratilsya-v-dolgostroi,"3 февраля 2023, 09:03",#видео
592,Число новых случаев заражения коронавирусом за неделю выросло в четыре раза,https://informburo.kz/novosti/cislo-novyx-slucaev-zarazeniya-koronavirusom-za-nedelyu-vyroslo-v-cetyre-raza,"3 февраля 2023, 08:51",#цифра
8786,Что происходит в Украине. Главное к утру 3 февраля,https://informburo.kz/novosti/cto-proisxodit-v-ukraine-glavnoe-k-utru-3-fevralya,"3 февраля 2023, 08:09",#неонас
1630,Средневековая башня Акбикеш в Туркестанской области начала разрушаться после реставрации,https://informburo.kz/novosti/srednevekovaya-basnya-akbikes-v-turkestanskoi-oblasti-nacala-razrusatsya-posle-restavracii,"3 февраля 2023, 04:30",#кстати
1170,Алихан Смаилов и Михаил Мишустин встретились в Алматы,https://informburo.kz/novosti/alixan-smailov-i-mixail-misustin-vstretilis-v-almaty,"3 февраля 2023, 00:03",#официально
3225,Массовый сбой произошёл на Wildberries. Клиенты обнаружили в доставках ранее купленные товары,https://informburo.kz/novosti/massovyi-sboi-proizosyol-na-wildberries-klienty-obnaruzili-v-dostavkax-ranee-kuplennye-tovary,"2 февраля 2023, 23:22",#кстати
324,Тимофей Скатов дебютирует за теннисную сборную Казахстана в матче Кубка Дэвиса,https://informburo.kz/novosti/timofei-skatov-debyutiruet-za-tennisnuyu-sbornuyu-kazaxstana-v-matce-kubka-devisa,"2 февраля 2023, 22:24",#кстати
368,"Более 180 дворов, частный дом и 11 дорог затопило во время паводка в Туркестанской области",https://informburo.kz/novosti/bolee-180-dvorov-castnyi-dom-i-11-dorog-zatopilo-vo-vremya-pavodka-v-turkestanskoi-oblasti,"2 февраля 2023, 22:02",#цифра
1320,Судебная коллегия отменила постановление о возвращении дела Нурлана Масимова прокурору,https://informburo.kz/novosti/sudebnaya-kollegiya-otmenila-postanovlenie-o-vozvrashenii-dela-nurlana-masimova-prokuroru,"2 февраля 2023, 21:14",#официально
951,Прогноз погоды на 3 февраля: дождь со снегом ожидаются в нескольких регионах Казахстана,https://informburo.kz/novosti/prognoz-pogody-na-3-fevralya-dozd-so-snegom-ozidayutsya-v-neskolkix-regionax-kazaxstana,"2 февраля 2023, 21:00",#назаметку
71080,Льготное автокредитование: какие машины можно купить и сколько они стоят,https://informburo.kz/novosti/lgotnoe-avtokreditovanie-kakie-masiny-mozno-kupit-i-skolko-oni-stoyat,"2 февраля 2023, 20:48",#назаметку
3266,Что происходит в Украине. Главное за день 2 февраля,https://informburo.kz/novosti/cto-proisxodit-v-ukraine-glavnoe-za-den-2-fevralya,"2 февраля 2023, 20:20",#неонас
740,Силы воздушной обороны Казахстана впервые отработали уничтожение беспилотников,https://informburo.kz/novosti/sily-vozdushnoj-oborony-kazahstana-vpervye-otrabotali-unichtozhenie-bespilotnikov,"2 февраля 2023, 20:10",#фото
10030,В Алматы за продажу наркотиков осудили поваров крупных ресторанов,https://informburo.kz/novosti/v-almaty-za-prodazhu-narkotikov-osudili-povarov-krupnyh-restoranov,"2 февраля 2023, 19:40",#официально
3916,"Людей, которых уносило потоком паводковых вод в Туркестанской области, спас сельский аким",https://informburo.kz/novosti/lyudei-kotoryx-unosilo-potokom-pavodkovyx-vod-v-turkestanskoi-oblasti-spas-selskii-akim,"2 февраля 2023, 19:28",#видео
536,Казахстанский нефтяник Жакып Марабаев стал советником вице-премьера Грузии,https://informburo.kz/novosti/kazaxstanskii-neftyanik-zakyp-marabaev-stal-sovetnikom-vice-premera-gruzii,"2 февраля 2023, 18:58",#официально
1653,Движение автобусов временно изменят в Алматы из-за съёмок фильма,https://informburo.kz/novosti/dvizenie-avtobusov-vremenno-izmenyat-v-almaty-iz-za-syomok-filma,"2 февраля 2023, 18:21",#назаметку
425,300 человек откачивают воду в Туркестанской области. Более 150 местных жителей эвакуировали,https://informburo.kz/novosti/300-celovek-otkacivayut-vodu-v-turkestanskoi-oblasti-bolee-150-mestnyx-zitelei-evakuirovali,"2 февраля 2023, 18:00",#цифра
13495,Лишь в одном городе Казахстана за год подешевела недвижимость,https://informburo.kz/novosti/lis-v-odnom-gorode-kazaxstana-za-god-podesevela-nedvizimost,"2 февраля 2023, 17:46",#назаметку
724,"Людей, спасавшихся от паводка на крыше автомобиля, эвакуировали в Туркестанской области",https://informburo.kz/novosti/lyudei-spasavsixsya-ot-pavodka-na-kryse-avtomobilya-evakuirovali-v-turkestanskoi-oblasti,"2 февраля 2023, 16:11",#видео
2650,Лавров: Россия вряд ли обратится к ОДКБ за помощью в конфликте с Украиной,https://informburo.kz/novosti/lavrov-rossiya-vryad-li-obratitsya-k-odkb-za-pomoshhyu-v-konflikte-s-ukrainoi,"2 февраля 2023, 16:06",#неонас
